gate,svd_dim,model,sensor,sensor_family,n_cal,alpha,order_statistic_rank,threshold,null_median,null_max,rule
gate3a_ood_tue_wed,12,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999984,0.07812499999999556,0.2343749999999906,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0135625395117152,0.0038760276031924003,0.0206048632056964,fire if value > threshold
gate3a_ood_tue_wed,12,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,12,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,12,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3a_ood_tue_wed,12,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0469820219694573,0.0362657010417281,0.0521739927823805,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.1137148519254796,0.0,0.1951116655665379,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1198509622428252,0.08487053807701775,0.1585811934339846,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0546875,0.0078125,0.125,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0054459705280867,0.0002838525820551,0.0078817185552511,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2187499999999966,0.0937499999999985,0.265625,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0112188969011002,0.00292257993176375,0.0169552115445645,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,8,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0469820219694573,0.0362657010417281,0.0521739927823805,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.1129377819588548,0.0,0.200889049126764,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0669277916630261,0.0439665269753437,0.0772851470233445,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.03125,0.0078125,0.0390625,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0058106140454492,0.0010185005576623,0.0137325780883713,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999969,0.0781249999999916,0.2343749999999981,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0095401493473484,0.00292787134926675,0.0174904279855154,fire if value > threshold
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,8,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,8,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.046789933532872,0.0366558419169365,0.0527843882775811,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.1131749019314342,0.0,0.2065628862807048,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.2,0.0,0.5,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1087619811007459,0.0773644752424061,0.1334957019603272,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.1328125,0.03125,0.2265625,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0095728571075621,0.0005032393606298,0.0283758823276789,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.265625,0.125,0.453125,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0178737075037869,0.0041736606839309,0.0411398918724773,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,10,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.046789933532872,0.0366558419169365,0.0527843882775811,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.1110118721665893,0.0,0.2071782539474455,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.2,0.0,0.5,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0672985199240317,0.0450681673037506,0.0793129930237614,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.03125,0.0078125,0.0390625,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0058106140454492,0.0010185005576623,0.0137325780883713,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999969,0.0781249999999922,0.2343749999999886,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0091509738680562,0.0029071163726631,0.0177742956077319,fire if value > threshold
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,10,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,10,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0477660848625546,0.0362019542827184,0.0556118367666492,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.1119599849839319,0.0,0.1913323783828903,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1163209564544547,0.0830924144600188,0.1368080986517878,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.109375,0.0390625,0.203125,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0062541681525028,0.0007682616663145,0.0228678587972146,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.25,0.14062499999999561,0.40625,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0158607003784281,0.00412481805937935,0.0314749293980348,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,12,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0477660848625546,0.0362019542827184,0.0556118367666492,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.109822467898781,0.0,0.1821486352131036,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.25,0.0,0.5,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0759635723178679,0.048538182148780654,0.0948043342309041,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0234375,0.0078125,0.0390625,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0058106140454492,0.0006713879942432,0.0137325780883713,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999895,0.0781249999999915,0.2187499999999984,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0095324734426748,0.0026983566318723503,0.0146468904156467,fire if value > threshold
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,12,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3b_ood_tue_fri_portscan,12,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0465685405054954,0.035958354619307104,0.0570518186042687,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0580863349393282,0.0,0.1066284252460671,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.125,0.0,0.5,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.100965396317908,0.07046535184071709,0.1265739986515782,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0859375,0.0234375,0.125,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.005943670225815,0.00113018688061495,0.0100851314398343,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.21875,0.109375,0.34375,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0129007179982133,0.0040300765272191005,0.0187577963649774,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,8,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0465685405054954,0.035958354619307104,0.0570518186042687,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0529215200874456,0.0,0.105827957151951,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.125,0.0,0.5,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0732631378406206,0.03667439486878205,0.0975547664331043,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.03125,0.0078125,0.046875,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0081922988933004,0.0004010531441243,0.0137325780883713,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999984,0.0781249999999916,0.2187499999999983,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0085800030641917,0.0016790858860129,0.0180601266016779,fire if value > threshold
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,8,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,8,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0516963353280648,0.0389398590426568,0.06039419946821,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0499195377402973,0.0,0.1058911607176572,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.1,0.0,0.5,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1195750242297111,0.0763638393727831,0.1545693811777214,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.078125,0.0234375,0.09375,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0053995737429091,0.0005558743000637,0.0081055904487501,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.234375,0.109375,0.296875,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.010640147197807,0.0028629733832339,0.0158398806226344,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,10,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0516963353280648,0.0389398590426568,0.06039419946821,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0541102442252613,0.0,0.1040374752299732,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.1,0.0,0.5,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0672951372402281,0.04137719720047,0.0877930942981414,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.03125,0.0078125,0.046875,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0054459705280867,0.0004010531441243,0.0109544378283923,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999983,0.07031249999999531,0.2343749999999886,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0082634570131917,0.0015717627350926,0.0156134702738051,fire if value > threshold
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_confusion_profile_l1_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_confusion_profile_jsd_delta,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,10,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,10,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0564428609961381,0.04082566149023415,0.0675039550759086,fire if value > threshold
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0510168472528062,0.0,0.1061457244955795,fire if value > threshold
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.0833333333333333,0.0,0.5833333333333334,fire if value > threshold
